date,market_value,wn,rw
2004-02-04,1141.809849,1093.756885917046,893.1939155
2004-05-04,1150.567039,1133.0480360577112,908.3930093
2004-06-04,1148.155916,949.8839908415398,930.5662906
2004-07-04,1140.530603,1228.0470620090036,948.0169628
2004-08-04,1139.315865,1057.8887412272356,939.5355111
2004-09-04,1139.315865,839.1930014154867,937.3246013
2004-12-04,1145.201188,903.19464158074,911.7750098
2004-13-04,1129.442389,1352.648710888709,898.1081888
2004-14-04,1128.171277,1031.3385641066375,887.4788772
2004-15-04,1128.837109,1438.5243236282504,887.4940841
2004-16-04,1134.612645,788.4341426641121,885.0430639
2004-19-04,1135.820515,1675.9693910020724,890.7934346
2004-20-04,1118.153953,719.1706867132755,894.9446234
2004-21-04,1124.089791,972.7130310915288,890.9695658
2004-22-04,1139.933598,1136.272888106621,887.8978421
2004-23-04,1140.600167,1022.4991160252299,902.0353388
2004-26-04,1135.529129,1029.7886056481352,894.2797462
2004-27-04,1138.113514,1162.3609516929794,901.357915
2004-28-04,1122.407097,945.8637663794367,908.5135176
2004-29-04,1113.886187,937.288037572619,887.7449706
2004-30-04,1107.30479,810.6702982737406,899.6094074
2004-03-05,1117.491545,1065.8496142459396,921.6900028
2004-04-05,1119.553553,1207.1931607615627,932.3358867
2004-05-05,1121.534387,601.0259173499942,931.556802
2004-06-05,1113.991542,1416.386469350109,919.1136795
2004-07-05,1098.699693,847.0723714141532,906.8453015
2004-10-05,1087.122922,896.7288892116075,872.0379372
2004-11-05,1095.453058,1699.8431172123355,863.7505385
2004-12-05,1097.282105,910.1399149219357,869.8573287
2004-13-05,1096.435553,899.4636075931737,876.3092083
2004-14-05,1095.695836,1533.173549057508,884.7112507
2004-17-05,1084.096073,811.669980360191,915.5713134
2004-18-05,1091.489734,1127.8266062390853,940.5971835
2004-19-05,1088.684749,1242.0752433638777,957.435754
2004-20-05,1089.185987,1400.3323162774514,954.4003471
2004-21-05,1093.555502,694.6645591010129,970.9726429
2004-24-05,1095.406674,473.77359195301335,970.4935817
2004-25-05,1113.047736,1780.4726479908927,968.6122545
2004-26-05,1114.94352,1472.0985629042884,957.5624743
2004-27-05,1121.27672,1627.6133043162347,983.4727987
2004-28-05,1120.68316,1112.2527619807777,986.0727139
2004-31-05,1120.68316,1141.3841853673287,968.4735658
2004-01-06,1121.197216,834.9521508421242,982.4542422
2004-02-06,1124.988566,1377.938294854349,1007.593777
2004-03-06,1116.641724,1549.9938113846486,1011.010151
2004-04-06,1122.504195,656.6608286929979,1000.546407
2004-07-06,1140.419383,1053.6843531929162,1019.104841
2004-08-06,1142.183236,795.3125045788474,1037.652085
2004-09-06,1131.326724,1308.8417758000226,1047.223282
2004-10-06,1136.472547,747.3857330587407,1073.842763
2004-11-06,1136.472547,890.2472502178084,1076.968085
2004-14-06,1125.289474,1096.6952664566984,1073.223515
2004-15-06,1132.013268,1003.1032746882249,1082.089288
2004-16-06,1133.561696,896.6947745936775,1093.054361
2004-17-06,1132.047951,839.4317827526907,1120.754817
2004-18-06,1135.015393,1300.3258336778358,1131.209182
2004-21-06,1130.300126,1210.6860577383168,1146.758226
2004-22-06,1134.413425,1232.7310070509036,1146.76696
2004-23-06,1144.058596,1596.0901809224863,1163.858055
2004-24-06,1140.649239,834.1107768714751,1160.489094
2004-25-06,1134.432376,1072.9531086063453,1172.134856
2004-28-06,1133.347034,1165.6023579860018,1177.049217
2004-29-06,1136.203042,1444.9637177321756,1164.50643
2004-30-06,1140.835598,1148.5354817673235,1176.092223
2004-01-07,1128.943112,1274.8317152957372,1183.280521
2004-02-07,1125.379853,1146.5051862260134,1164.94137
2004-05-07,1125.379853,1069.5227980488703,1193.52353
2004-06-07,1116.210173,1410.5186928490348,1195.621218
2004-07-07,1118.325848,1146.4087233366256,1223.118994
2004-08-07,1109.10601,1110.9454296604708,1247.989013
2004-09-07,1112.811593,526.4113571181367,1231.438757
2004-12-07,1114.351331,924.5563813484523,1186.797654
2004-13-07,1115.135849,704.2339741620283,1177.430396
2004-14-07,1111.468987,548.7124242988928,1170.209217
2004-15-07,1106.686557,1213.9373528487693,1145.5411
2004-16-07,1101.39462,826.003496256397,1152.8527
2004-19-07,1100.904681,1744.288712819995,1155.510666
2004-20-07,1108.665914,546.4751683477008,1150.44551
2004-21-07,1093.881352,1266.5539857245465,1144.751838
2004-22-07,1096.84492,569.4465136495023,1102.054605
2004-23-07,1086.202809,1006.5701257420844,1132.613574
2004-26-07,1084.066762,955.4713940972545,1131.47549
2004-27-07,1094.826388,776.8745361858905,1101.721421
2004-28-07,1095.4213,1050.6142855364792,1096.357467
2004-29-07,1100.426078,1311.7761495002733,1084.237007
2004-30-07,1101.719431,1253.5414275162414,1091.032737
2004-02-08,1106.617069,1095.3109229159172,1086.72176
2004-03-08,1099.687868,925.0051630498971,1099.43324
2004-04-08,1098.633644,825.9305581390709,1109.209712
2004-05-08,1080.702967,1593.3003091561277,1115.581044
2004-06-08,1063.972592,1209.6275104776496,1113.95069
2004-09-08,1065.222577,868.6909944973569,1084.519589
2004-10-08,1079.038777,1017.0111915830342,1096.47819
2004-11-08,1075.794886,894.5661686547214,1104.90386
2004-12-08,1063.234755,915.145273555399,1086.578916
2004-13-08,1064.803452,952.2696836579905,1085.945647
2004-16-08,1079.341352,1446.9662158790327,1066.62851
2004-17-08,1081.714618,724.8687425155986,1081.85478
2004-18-08,1095.170078,861.0461927369699,1054.469039
2004-19-08,1091.233135,585.274466249112,1027.664946
2004-20-08,1098.352353,988.3403020232956,1020.992688
2004-23-08,1095.679024,1051.4041618740841,1009.672856
2004-24-08,1096.190817,746.0430603825565,977.849982
2004-25-08,1104.961019,728.4716961036961,996.8816499
2004-26-08,1105.086691,1125.609957847767,960.2417104
2004-27-08,1107.767817,1224.1167486492232,965.9756081
2004-30-08,1099.153617,1332.6230206408418,995.8785574
2004-31-08,1104.236418,1540.91320375156,1005.776752
2004-01-09,1105.910902,1108.3083050610787,1001.972483
2004-02-09,1118.308539,1048.1330962034815,981.848259
2004-03-09,1113.630443,687.8068996248919,996.532875
2004-06-09,1113.630443,846.6861508566788,976.9588549
2004-07-09,1121.295783,932.9739547981835,962.8755761
2004-08-09,1116.26829,988.6465035487884,946.5683452
2004-09-09,1118.383263,872.8027416245876,964.1482646
2004-10-09,1123.915592,1095.6947670543018,975.3877716
2004-13-09,1125.815829,959.3975679817164,1004.766494
2004-14-09,1128.33015,1211.6620652847535,1017.803048
2004-15-09,1120.366813,939.8173449574342,1014.048017
2004-16-09,1123.50415,432.0041511165084,996.7593667
2004-17-09,1128.548009,1217.9969999677153,998.960753
2004-20-09,1122.202139,1110.639303221679,1012.279962
2004-21-09,1129.30301,1640.8826097826036,1032.202522
2004-22-09,1113.564066,1289.1820141267217,1036.416939
2004-23-09,1108.359506,715.3219300248044,1009.481615
2004-24-09,1110.10638,1105.226783573078,1023.231664
2004-27-09,1103.515587,1098.3325333704404,1004.709069
2004-28-09,1110.058902,1307.5134922745278,985.4653256
2004-29-09,1114.804163,1624.9562944005288,1001.809564
2004-30-09,1114.583144,842.4574069766711,1021.053774
2004-01-10,1131.500906,1382.1203360832235,1040.334243
2004-04-10,1135.1664,1542.945290892868,1060.741272
2004-05-10,1134.482095,855.0519709709273,1053.874265
2004-06-10,1142.050487,1598.0932833005718,1054.103263
2004-07-10,1130.651415,735.9460681546873,1041.33988
2004-08-10,1122.138851,869.1136341322995,1044.947364
2004-11-10,1124.387336,1164.6296695287003,1033.82433
2004-12-10,1121.842613,1079.4139882856198,1016.724034
2004-13-10,1113.646688,1565.0296493877302,1010.371498
2004-14-10,1103.288128,1271.9938112404775,1003.245376
2004-15-10,1108.197058,899.0150920251278,1014.105002
2004-18-10,1114.021569,690.9071428310665,1009.204771
2004-19-10,1103.23204,614.0953607659989,997.8792374
2004-20-10,1103.663222,1406.6066841193135,1003.437058
2004-21-10,1106.489077,1085.8487272321527,1035.625847
2004-22-10,1095.735408,1227.4851009830468,1055.597607
2004-25-10,1094.806296,1068.0879239573867,1032.833645
2004-26-10,1111.091277,1023.0578781206295,1046.945812
2004-27-10,1125.40402,1162.3803206451691,1067.98579
2004-28-10,1127.435642,1442.736122878378,1049.717995
2004-29-10,1130.199085,667.1943927584114,1033.090781
2004-01-11,1130.506777,1448.5518359226153,1081.790354
2004-02-11,1130.544572,1055.7681471485143,1119.630521
2004-03-11,1143.195475,1098.943309377648,1154.734376
2004-04-11,1161.667607,753.3420733144528,1123.772167
2004-05-11,1166.171384,1025.5430505872937,1145.417814
2004-08-11,1164.885641,1354.017584575125,1087.543595
2004-09-11,1164.083734,887.5755415913106,1089.664643
2004-10-11,1162.911514,1090.7827822254853,1109.368251
2004-11-11,1173.477147,1049.0630003146912,1136.205562
2004-12-11,1184.173758,871.1859690972713,1104.52413
2004-15-11,1183.814737,768.4236098005795,1108.908061
2004-16-11,1175.430221,1244.0079700130275,1115.737864
2004-17-11,1181.94197,926.6033269091893,1125.993999
2004-18-11,1183.54589,954.6535465846277,1155.226709
2004-19-11,1170.33895,664.7022754837856,1165.387019
2004-22-11,1177.238713,1334.9637048015122,1199.399313
2004-23-11,1176.938193,770.1835467639307,1178.065016
2004-24-11,1181.755545,648.6467975181953,1174.925273
2004-25-11,1181.755545,878.7077572140824,1162.824314
2004-26-11,1182.648863,746.4274032281035,1156.363045
2004-29-11,1178.572088,733.5977327847013,1081.287776
2004-30-11,1173.824307,810.8794483011384,1068.94321
2004-01-12,1191.371649,1382.9899574578094,1063.680925
2004-02-12,1190.325777,1171.5964429920189,1045.657833
2004-03-12,1191.167098,450.25407816676295,1045.724746
2004-06-12,1190.250482,778.9202362642563,1037.771442
2004-07-12,1177.074949,1572.0444595188742,1028.016075
2004-08-12,1182.813871,857.5023111652073,1005.847095
2004-09-12,1189.239124,697.3370566104675,993.9526051
2004-10-12,1188.000051,1078.3616508700966,983.8452176
2004-13-12,1198.684028,932.3861053917334,987.0683426
2004-14-12,1203.380835,946.5058946969567,1000.49937
2004-15-12,1205.718351,1369.5228798247358,1015.809679
2004-16-12,1203.206153,1175.7662670526308,1020.220375
2004-17-12,1194.220005,1471.0268983604212,1011.416519
2004-20-12,1194.652632,1143.6885371566768,1024.276456
2004-21-12,1205.454592,578.8406428554205,1040.947429
2004-22-12,1209.567929,992.5984814761106,1041.173513
2004-23-12,1210.127586,936.3087722746434,1034.759506
2004-24-12,1210.127586,1422.1778093418716,1040.860731
2004-27-12,1204.917825,829.4788647114574,1020.469113
2004-28-12,1213.542794,1261.8964420465618,1024.231602
2004-29-12,1213.446685,939.3927397900874,1035.317669
2004-30-12,1213.552428,1053.5682450679535,1035.990444
2004-31-12,1211.916302,832.7216252884036,1057.663582
2005-03-01,1202.084379,803.1985568033772,1087.805061
2005-04-01,1188.045122,485.5261424081315,1076.522711
2005-05-01,1183.736572,655.790793855499,1071.444496
2005-06-01,1187.8852,765.5422101722808,1052.355542
2005-07-01,1186.192795,971.7834239005111,1059.920127
2005-10-01,1190.245433,941.4765443882782,1063.462299
2005-11-01,1182.990797,1623.4203887548842,1058.112705
2005-12-01,1187.702535,1026.073357738457,1062.83168
2005-13-01,1177.448217,1425.3868301698724,1028.852491
2005-14-01,1184.516519,1023.5059526933295,1000.772538
2005-17-01,1184.516519,1158.4584481390568,1000.965467
2005-18-01,1195.976502,1620.277043204431,1016.032567
2005-19-01,1184.631421,1022.7175960505202,1038.86988
2005-20-01,1175.408046,1084.4476750404183,1055.114367
2005-21-01,1167.867325,1415.67715715948,1069.603264
2005-24-01,1163.752617,962.3553349811025,1104.00219
2005-25-01,1168.40909,935.6956681507377,1080.866203
2005-26-01,1174.07413,771.1953889051626,1087.814845
2005-27-01,1174.550005,1035.352467667264,1081.992906
2005-28-01,1171.363302,661.3340275708158,1050.641384
2005-31-01,1181.268115,428.8853647420426,1076.925822
2005-01-02,1189.406077,610.1739967771099,1071.933409
2005-02-02,1193.185312,1603.9776578046458,1092.675221
2005-03-02,1189.893655,1381.4992378678467,1102.887516
2005-04-02,1203.030356,1072.4564739324994,1110.49629
2005-07-02,1201.720287,1130.8409575269902,1145.17829
2005-08-02,1202.302774,676.5225610668856,1156.515986
2005-09-02,1191.988919,1808.3407911667446,1155.773451
2005-10-02,1197.005589,1429.6970904025131,1136.206756
2005-11-02,1205.304251,1090.9397635884045,1113.427705
2005-14-02,1206.142864,1554.0322037162412,1144.928821
2005-15-02,1210.124479,814.163927665315,1158.696308
2005-16-02,1210.33833,1651.367737250908,1190.364608
2005-17-02,1200.750997,1111.5793475445607,1179.681409
2005-18-02,1201.585749,1090.0994183612625,1151.151695
2005-21-02,1201.585749,1038.9630498211902,1104.217402
2005-22-02,1184.162336,1543.5418438248319,1082.446938
2005-23-02,1190.797798,994.5438073826135,1074.725355
2005-24-02,1200.200349,766.9196788443264,1071.323217
2005-25-02,1211.365875,799.3312781519946,1092.822213
2005-28-02,1203.600115,1799.442217812891,1169.624788
2005-01-03,1210.411519,1275.2229531264957,1196.362907
2005-02-03,1210.082648,910.6857220672457,1196.095715
2005-03-03,1210.469652,1300.3875720659942,1167.388879
2005-04-03,1222.124505,1426.3998515474002,1170.750134
2005-07-03,1225.313484,1156.0420898144855,1195.722407
2005-08-03,1219.425726,1455.9781909703993,1203.258795
2005-09-03,1207.008125,611.295049069349,1199.957157
2005-10-03,1209.247885,913.4406685301902,1194.878008
2005-11-03,1200.075143,1141.2975994095696,1183.529312
2005-14-03,1206.827245,1341.459390850883,1224.475041
2005-15-03,1197.751492,858.4816914327197,1216.430182
2005-16-03,1188.072292,831.0833047907372,1188.736208
2005-17-03,1190.20657,1579.9162086532813,1188.597289
2005-18-03,1189.645327,606.6957711795199,1197.709276
2005-21-03,1183.784545,531.0879649111254,1215.805611
2005-22-03,1171.711469,1186.7321055271473,1222.843735
2005-23-03,1172.529759,1043.2488323705193,1230.764071
2005-24-03,1171.418334,932.3771597010041,1216.307463
2005-25-03,1171.418334,1164.0377333920742,1196.590505
2005-28-03,1174.278095,1181.912716144891,1147.922476
2005-29-03,1165.360694,737.8128525251676,1158.986278
2005-30-03,1181.410617,1280.844876275884,1165.687487
2005-31-03,1180.590902,562.4098972075323,1160.353002
2005-01-04,1172.920857,1268.6831073313153,1166.674985
2005-04-04,1176.122931,980.3576672462511,1177.821535
2005-05-04,1181.393329,1472.5789859551228,1154.343395
2005-06-04,1184.065328,1473.6936017809942,1118.695677
2005-07-04,1191.139129,1108.3802437921174,1087.465439
2005-08-04,1181.19723,815.2141313243206,1060.572099
2005-11-04,1181.209813,1348.777592123244,1034.293911
2005-12-04,1187.758656,1436.6542540178934,1017.059394
2005-13-04,1173.792682,1425.4398619801934,1023.868298
2005-14-04,1162.049294,1768.440701568914,1016.111106
2005-15-04,1142.624341,1142.3420045643093,1046.526136
2005-18-04,1145.976406,1004.1907866059423,1041.658094
2005-19-04,1152.784096,1391.1813721460867,1041.285742
2005-20-04,1137.500078,1147.926326653226,1064.541822
2005-21-04,1159.94632,1011.4658872386575,1058.117639
2005-22-04,1152.122055,1114.9259317985498,1055.061546
2005-25-04,1162.10165,850.7249351643472,1017.500937
2005-26-04,1151.735778,1152.598416087458,993.4752989
2005-27-04,1156.382274,1220.7406776622336,986.0446944
2005-28-04,1143.216166,1015.4012493151855,998.3801057
2005-29-04,1156.847521,1396.259898476879,959.0018986
2005-02-05,1162.163029,1258.0071206971584,993.8053035
2005-03-05,1161.172536,1727.158318036652,973.8556615
2005-04-05,1175.650849,915.1408746519619,964.4391736
2005-05-05,1172.627389,769.0041881408802,970.6208565
2005-06-05,1171.345358,1326.3743014971058,961.1299329
2005-09-05,1178.838619,1531.6470621859871,961.4523474
2005-10-05,1166.217238,1632.184222497683,960.3568676
2005-11-05,1171.106972,648.4853254402976,972.657658
2005-12-05,1159.360376,1211.4719702073307,974.4931642
2005-13-05,1154.051216,1138.5106884170627,982.9903484
2005-16-05,1165.688702,1289.751660274847,993.0090219
2005-17-05,1173.80004,1099.3927191223083,966.8009863
2005-18-05,1185.561972,1095.0194454019418,961.942958
2005-19-05,1191.079378,1110.0174661863791,1007.67913
2005-20-05,1189.277981,1810.889631952944,999.0423651
2005-23-05,1193.860686,1166.8745266309136,994.5331429
2005-24-05,1194.073112,676.0618693303422,974.2120055
2005-25-05,1190.005201,607.4346758677217,989.5200401
2005-26-05,1197.624813,890.4529379189426,979.4747003
2005-27-05,1198.783433,1080.9424117667352,969.1284025
2005-30-05,1198.783433,1273.6571013165915,1027.275105
2005-31-05,1191.499743,1059.4526006808067,1035.811106
2005-01-06,1202.271328,1620.648224390603,1018.617952
2005-02-06,1204.293918,1478.3061158012606,999.9495112
2005-03-06,1196.015984,1207.5310970312423,996.4970031
2005-06-06,1197.505859,1235.5153088295972,1012.14553
2005-07-06,1197.264172,1086.4274781003587,1055.152467
2005-08-06,1194.669235,1083.1178420431363,1045.769944
2005-09-06,1200.930724,1286.975237201515,1041.294427
2005-10-06,1198.108362,523.0937013638186,1028.735923
2005-13-06,1200.817732,1089.6225538518943,994.7490582
2005-14-06,1203.910929,1243.028191704706,992.2888769
2005-15-06,1206.582715,659.482250763243,1008.988456
2005-16-06,1210.955908,972.9569149742695,1016.700161
2005-17-06,1216.964529,1052.3684604688144,1015.484617
2005-20-06,1216.100512,1119.2133670844826,1037.01988
2005-21-06,1213.610754,502.5991310901486,1023.83522
2005-22-06,1213.878591,960.1195409531649,1017.738695
2005-23-06,1200.731504,435.92126819041243,992.3623604
2005-24-06,1191.569343,1240.5392191126048,996.929434
2005-27-06,1190.690758,993.4836412219482,1012.576035
2005-28-06,1201.565774,1207.0280727008726,1000.057215
2005-29-06,1199.850878,1196.113391663816,993.0296684
2005-30-06,1191.327612,934.5854253218293,998.0192703
2005-01-07,1194.440203,748.71660252641,993.7540273
2005-04-07,1194.440203,1515.327589817141,1030.56949
2005-05-07,1204.989165,1586.5866810297302,991.0697582
2005-06-07,1194.943947,1119.995617960066,991.2364639
2005-07-07,1197.86875,638.0529777388066,1002.988785
2005-08-07,1211.860947,1051.9080768810036,1022.009693
2005-11-07,1219.442068,882.9378925239178,1027.826984
2005-12-07,1222.213285,909.0140770781635,1044.226578
2005-13-07,1223.288368,1149.284722373143,1021.718855
2005-14-07,1226.503424,1031.8909304012352,1011.28655
2005-15-07,1227.922646,1132.4637583530466,1038.534585
2005-18-07,1221.131669,757.4083120826047,1007.154949
2005-19-07,1229.348852,1238.7128420951985,1004.835033
2005-20-07,1235.202227,1313.5671562935831,992.3230206
2005-21-07,1227.043437,1460.0799811535067,989.7627194
2005-22-07,1233.675123,1136.0556153448933,959.8408728
2005-25-07,1229.03048,1344.1714700446469,963.7490921
2005-26-07,1231.159531,1185.4997641861216,971.5616447
2005-27-07,1236.787052,454.06717129966205,949.6249911
2005-28-07,1243.718225,1154.2210219249237,946.5094465
2005-29-07,1234.179458,842.3501258615491,951.973944
2005-01-08,1235.347887,1120.6193363146438,948.6890967
2005-02-08,1244.117966,1331.8169044275905,958.8339071
2005-03-08,1245.044523,1129.2751674331705,980.1457561
2005-04-08,1235.858796,1170.7215200898818,1000.288855
2005-05-08,1226.420356,1000.9181078643375,991.7982652
2005-08-08,1223.129471,1153.4313706851772,986.6441201
2005-09-08,1231.380457,1041.9761771197702,983.8667329
2005-10-08,1229.128827,872.6625324838938,987.9132874
2005-11-08,1237.81056,1165.3159812558015,991.0910794
2005-12-08,1230.392834,1096.3991051964442,1007.858984
2005-15-08,1233.873758,1668.7762829812007,976.0048425
2005-16-08,1219.344457,1641.850006692874,957.1060486
2005-17-08,1220.236699,1403.6904666713278,969.2414012
2005-18-08,1219.020202,887.6321189622925,956.8519121
2005-19-08,1219.712167,1263.0135728733133,959.7300438
2005-22-08,1221.72631,1137.3018545969219,941.9993418
2005-23-08,1217.573653,1107.340105832082,913.2034396
2005-24-08,1209.585444,1241.0294574836553,902.8516641
2005-25-08,1212.394971,1109.0073087291735,909.2774494
2005-26-08,1205.098029,1216.7775377940793,893.9913836
2005-29-08,1212.282259,1286.9096583221526,946.2195378
2005-30-08,1208.41325,676.2222255085381,910.0648963
2005-31-08,1220.33099,1273.1308290257766,901.7692093
2005-01-09,1221.588195,854.2594701437105,896.3694019
2005-02-09,1218.021074,1099.0703785214246,873.913325
2005-05-09,1218.021074,1596.1089950196824,890.3954046
2005-06-09,1233.393201,1022.731303984377,887.4861464
2005-07-09,1236.359944,1293.8637358919004,866.966002
2005-08-09,1231.673742,1064.8377888855239,860.9650893
2005-09-09,1241.47624,1367.7978479836743,877.9253602
2005-12-09,1240.558147,1201.559979568512,869.1700669
2005-13-09,1231.197544,1345.8458254646005,858.7277378
2005-14-09,1227.162167,1152.3104351351071,876.3858607
2005-15-09,1227.727033,1335.3588942574304,850.3111829
2005-16-09,1237.913337,1222.3155498793533,845.0757785
2005-19-09,1231.021568,1020.8725831717421,829.1893158
2005-20-09,1221.344707,774.1656332155244,820.8942961
2005-21-09,1210.201363,1011.3981476040457,827.7599161
2005-22-09,1214.621766,907.938568031508,827.2202597
2005-23-09,1215.291395,1837.6525303817975,852.0895179
2005-26-09,1215.627732,1522.0442565867047,863.3160366
2005-27-09,1215.661125,1506.816845812113,889.6368408
2005-28-09,1216.893703,810.792680279689,925.8309135
2005-29-09,1227.675875,1138.9089244985685,922.4211644
2005-30-09,1228.811379,947.3030623107712,928.0072613
2005-03-10,1226.703497,1059.0331998005063,902.4773608
2005-04-10,1214.473381,1196.1379696273516,905.6998816
2005-05-10,1196.388543,464.94925837639687,921.5077361
2005-06-10,1191.491633,1125.5417123592185,905.6993945
2005-07-10,1195.904213,808.3765538548334,927.6776775
2005-10-10,1187.330111,821.3045723252313,908.470049
2005-11-10,1184.873686,1021.2966668815557,914.2871828
2005-12-10,1177.682444,1226.2073543496222,919.4812969
2005-13-10,1176.842717,828.6451677668308,898.4009624
2005-14-10,1186.568651,593.4793115797494,912.725773
2005-17-10,1190.103793,1155.075140841695,931.5504286
2005-18-10,1178.143344,974.03081738881,959.0561438
2005-19-10,1195.755691,1098.1071991849624,942.389355
2005-20-10,1177.79805,997.3002296176815,949.7409875
2005-21-10,1179.594098,1068.2881936658514,961.14107
2005-24-10,1199.382609,1262.5086423013781,923.9583447
2005-25-10,1196.539458,1281.455444634096,918.0890154
2005-26-10,1191.382525,1240.8784260297023,944.8959936
2005-27-10,1178.898188,900.1765855204558,945.091071
2005-28-10,1198.412586,1334.9413293781843,949.2451902
2005-31-10,1207.005823,1381.4176634399132,911.8629696
2005-01-11,1202.76125,1287.6910755664926,933.4637563
2005-02-11,1214.756866,468.4898755007464,915.6138989
2005-03-11,1219.93631,1293.420634282174,902.1297298
2005-04-11,1220.135839,1107.7255195926473,895.1810669
2005-07-11,1222.812644,1381.1501210673991,888.4006122
2005-08-11,1218.58716,1017.1051247933765,899.977216
2005-09-11,1220.651131,911.4811047520708,905.7731677
2005-10-11,1230.964394,779.271177912528,882.3751715
2005-11-11,1234.715419,1485.9907014055525,867.6200133
2005-14-11,1233.761241,900.3955947951016,880.0740371
2005-15-11,1229.013406,1452.2851952709382,880.1067395
2005-16-11,1231.214021,501.9197967458093,882.1739636
2005-17-11,1242.800751,964.7183144802359,870.0582033
2005-18-11,1248.272784,1366.429574715787,885.4807062
2005-21-11,1254.849034,1090.5413568035096,885.6143671
2005-22-11,1261.22642,1156.0286736790279,895.1673108
2005-23-11,1265.607083,1115.3444699639472,887.4630248
2005-24-11,1265.607083,885.3155944182623,873.637593
2005-25-11,1268.249669,1295.4201720793103,881.2012813
2005-28-11,1257.462155,959.783034248181,854.2817415
2005-29-11,1257.484183,905.3242358131134,876.6073773
2005-30-11,1249.479127,1014.058865683394,858.6904253
2005-01-12,1264.666691,764.9760003152358,857.3275249
2005-02-12,1265.080005,1374.3371238411273,851.5363319
2005-05-12,1262.087057,1542.4404738027226,857.6670671
2005-06-12,1263.696749,1341.2060767172052,853.2331878
2005-07-12,1257.365165,1301.3510880510294,846.4002386
2005-08-12,1255.843677,511.40203274719806,857.9417792
2005-09-12,1259.369129,1138.5425460772171,872.3792118
2005-12-12,1260.431829,1276.1955260331267,904.6087573
2005-13-12,1267.42546,853.6338413345462,915.6341255
2005-14-12,1272.736586,948.5965200379468,898.8456777
2005-15-12,1270.938733,928.7192527350688,865.6217535
2005-16-12,1267.320062,1202.483279236434,868.1456484
2005-19-12,1259.917798,955.4627890523915,887.3903263
2005-20-12,1259.62021,868.8064899411747,886.8918107
2005-21-12,1262.794937,927.7975221772966,876.075782
2005-22-12,1268.123515,1341.0903871097119,865.1008589
2005-23-12,1268.664276,1044.4472519400817,869.0625991
2005-26-12,1268.664276,1156.2553645074936,873.5046237
2005-27-12,1256.541005,1074.3751840480224,863.2359295
2005-28-12,1258.1688,1025.1181194394612,853.0131857
2005-29-12,1254.415748,1388.0736074425863,838.6152668
2005-30-12,1248.292968,1658.367319058474,841.6377106
2006-02-01,1248.292968,1432.47956247098,811.7337802
2006-03-01,1268.800375,1179.2762144341777,832.8825505
2006-04-01,1273.459261,868.2896344549429,844.0556022
2006-05-01,1273.482992,922.8867928810266,847.6509505
2006-06-01,1285.453804,943.8467463400137,846.3710632
2006-09-01,1290.15371,1093.6456675089787,879.8901567
2006-10-01,1289.687068,842.3183291239359,879.3322426
2006-11-01,1294.178632,1052.6336174522,900.5051194
2006-12-01,1286.056055,1342.6084881688241,904.3423103
2006-13-01,1287.605251,1129.85801070109,895.8242895
2006-16-01,1287.605251,994.1585315011773,896.2400699
2006-17-01,1282.934279,1238.2817983816808,913.601179
2006-18-01,1277.933185,1202.792555517774,932.3174076
2006-19-01,1285.044139,1470.066876590444,945.5871477
2006-20-01,1261.485366,908.9662437812709,924.5846161
2006-23-01,1263.824841,1092.7724679707899,939.0435967
2006-24-01,1266.862935,1012.3217100286807,957.5237921
2006-25-01,1264.682675,1360.5304102212392,955.0436883
2006-26-01,1273.825217,371.57507283541497,937.9505583
2006-27-01,1283.722254,1321.030462030795,963.7293483
2006-30-01,1285.195482,599.3829052334729,959.2292558
2006-31-01,1280.084896,1278.5543105013335,966.1152692
2006-01-02,1282.458487,1109.8683748591106,948.4739822
2006-02-02,1270.836846,1203.308841241892,943.9510697
2006-03-02,1264.029973,1045.7251392205567,960.8726916
2006-06-02,1265.022962,1381.2294447577142,969.2595317
2006-07-02,1254.781293,713.6978769845612,986.7654543
2006-08-02,1265.65005,1423.0415875230342,998.9368385
2006-09-02,1263.775095,736.6190990481432,987.6353107
2006-10-02,1266.990068,1410.0925221749555,1001.577877
2006-13-02,1262.855547,919.8211620768215,993.0875309
2006-14-02,1275.530069,1389.3461336752807,1002.411045
2006-15-02,1280.001608,649.2344220589562,1021.499958
2006-16-02,1289.381297,841.8704758570683,999.8693226
2006-17-02,1287.2426,992.2054006259252,1013.569694
2006-20-02,1287.2426,1471.1667010645674,1013.030565
2006-21-02,1283.025616,938.879754004301,1006.126489
2006-22-02,1292.670981,988.2082386424361,1015.873987
2006-23-02,1287.789308,969.9757482299626,1033.753268
2006-24-02,1289.430848,721.5204627882317,998.4096657
2006-27-02,1294.121745,652.2801820592086,1020.54401
2006-28-02,1280.664314,1283.7790137069899,1027.401876
2006-01-03,1291.242358,1675.092500559611,1057.924257
2006-02-03,1289.140817,838.1010977433622,1040.988697
2006-03-03,1287.231233,1083.7883203539761,1035.689277
2006-06-03,1278.257967,873.6121603417048,1007.910922
2006-07-03,1275.87781,982.677540445272,1011.813611
2006-08-03,1278.474817,1286.0587029749381,981.383383
2006-09-03,1272.233081,906.6502949627661,992.6672846
2006-10-03,1281.576688,1310.7132899238748,978.8127826
2006-13-03,1284.133188,746.8652774206319,995.1064467
2006-14-03,1297.478463,1820.23085830108,1002.706486
2006-15-03,1303.023188,1115.0705408268116,989.0662617
2006-16-03,1305.332225,1037.518694760018,972.4541712
